"GSE","GSM","age","sex"
"GSE65907","GSM1610716",39,"M"
"GSE65907","GSM1610717",49,"M"
"GSE65907","GSM1610718",46,"F"
"GSE65907","GSM1610719",84,"M"
"GSE65907","GSM1610720",79,"M"
"GSE65907","GSM1610721",66,"F"
"GSE65907","GSM1610722",45,"M"
"GSE65907","GSM1610723",49,"M"
"GSE65907","GSM1610724",83,"M"
"GSE65907","GSM1610725",65,"F"
"GSE65907","GSM1610726",65,"M"
"GSE65907","GSM1610727",75,"M"
"GSE65907","GSM1610728",80,"M"
"GSE65907","GSM1610729",80,"M"
"GSE65907","GSM1610730",70,"M"
"GSE65907","GSM1610731",65,"M"
"GSE65907","GSM1610732",46,"M"
"GSE65907","GSM1610733",62,"M"
"GSE65907","GSM1610734",62,"M"
"GSE65907","GSM1610735",72,"F"
"GSE65907","GSM1610736",51,"F"
"GSE65907","GSM1610737",59,"F"
"GSE65907","GSM1610738",43,"M"
"GSE65907","GSM1610739",54,"F"
"GSE65907","GSM1610740",26,"F"
"GSE65907","GSM1610741",46,"M"
"GSE65907","GSM1610742",69,"M"
"GSE65907","GSM1610743",55,"M"
"GSE65907","GSM1610744",45,"M"
"GSE65907","GSM1610745",74,"F"
"GSE65907","GSM1610746",51,"M"
"GSE65907","GSM1610747",58,"M"
"GSE65907","GSM1610748",48,"M"
"GSE65907","GSM1610749",64,"M"
"GSE65907","GSM1610750",58,"M"
"GSE65907","GSM1610751",67,"F"
"GSE65907","GSM1610752",71,"M"
"GSE65907","GSM1610753",71,"M"
"GSE65907","GSM1610754",65,"M"
"GSE65907","GSM1610755",59,"F"
"GSE65907","GSM1610756",80,"M"
"GSE65907","GSM1610757",51,"M"
"GSE65907","GSM1610758",70,"M"
"GSE65907","GSM1610759",71,"F"
"GSE65907","GSM1610760",40,"M"
"GSE65907","GSM1610761",46,"M"
"GSE65907","GSM1610762",65,"M"
"GSE65907","GSM1610763",62,"M"
"GSE65907","GSM1610764",72,"F"
"GSE65907","GSM1610765",73,"F"
"GSE65907","GSM1610766",52,"M"
"GSE65907","GSM1610767",55,"M"
"GSE65907","GSM1610768",66,"F"
"GSE65907","GSM1610769",59,"F"
"GSE65907","GSM1610770",48,"M"
"GSE65907","GSM1610771",63,"M"
"GSE65907","GSM1610772",61,"M"
"GSE65907","GSM1610773",48,"M"
"GSE65907","GSM1610774",73,"F"
"GSE65907","GSM1610775",75,"F"
"GSE65907","GSM1610776",55,"M"
"GSE65907","GSM1610777",64,"F"
"GSE65907","GSM1610778",69,"M"
"GSE65907","GSM1610779",73,"M"
"GSE65907","GSM1610780",64,"F"
"GSE65907","GSM1610781",68,"M"
"GSE65907","GSM1610782",85,"F"
"GSE65907","GSM1610783",58,"M"
"GSE65907","GSM1610784",74,"M"
"GSE65907","GSM1610785",75,"M"
"GSE65907","GSM1610786",63,"M"
"GSE65907","GSM1610787",69,"M"
"GSE65907","GSM1610788",55,"F"
"GSE65907","GSM1610789",79,"F"
"GSE65907","GSM1610790",50,"M"
"GSE65907","GSM1610791",72,"F"
"GSE65907","GSM1610792",40,"M"
"GSE65907","GSM1610793",70,"M"
"GSE65907","GSM1610794",53,"M"
"GSE65907","GSM1610795",62,"M"
"GSE65907","GSM1610796",76,"F"
"GSE65907","GSM1610797",43,"M"
"GSE65907","GSM1610798",78,"F"
"GSE65907","GSM1610799",71,"M"
"GSE65907","GSM1610800",71,"F"
"GSE65907","GSM1610801",69,"M"
"GSE65907","GSM1610802",66,"M"
"GSE65907","GSM1610803",83,"M"
"GSE65907","GSM1610804",65,"M"
"GSE65907","GSM1610805",76,"M"
"GSE65907","GSM1610806",46,"M"
"GSE65907","GSM1610807",75,"M"
"GSE65907","GSM1610808",39,"F"
"GSE65907","GSM1610809",70,"M"
"GSE65907","GSM1610810",60,"F"
"GSE65907","GSM1610811",63,"M"
"GSE65907","GSM1610812",55,"M"
"GSE65907","GSM1610813",56,"M"
"GSE65907","GSM1610814",56,"M"
"GSE65907","GSM1610815",75,"M"
"GSE65907","GSM1610816",66,"F"
"GSE65907","GSM1610817",53,"M"
"GSE65907","GSM1610818",70,"F"
"GSE65907","GSM1610819",63,"F"
"GSE65907","GSM1610820",76,"F"
"GSE65907","GSM1610821",56,"M"
"GSE65907","GSM1610822",57,"M"
"GSE65907","GSM1610823",69,"M"
"GSE65907","GSM1610824",45,"F"
"GSE65907","GSM1610825",63,"F"
"GSE65907","GSM1610826",72,"M"
"GSE65907","GSM1610827",79,"M"
"GSE65907","GSM1610828",74,"M"
"GSE65907","GSM1610829",65,"F"
"GSE65907","GSM1610830",45,"M"
"GSE65907","GSM1610831",74,"F"
"GSE65907","GSM1610832",61,"M"
"GSE65907","GSM1610833",78,"F"
"GSE65907","GSM1610834",77,"M"
"GSE65907","GSM1610835",85,"M"
"GSE65907","GSM1610836",50,"M"
"GSE65907","GSM1610837",70,"F"
"GSE65907","GSM1610838",79,"M"
"GSE65907","GSM1610839",71,"M"
"GSE65907","GSM1610840",77,"F"
"GSE65907","GSM1610841",68,"M"
"GSE65907","GSM1610842",50,"F"
"GSE65907","GSM1610843",67,"M"
"GSE65907","GSM1610844",74,"F"
"GSE65907","GSM1610845",53,"F"
"GSE65907","GSM1610846",63,"M"
"GSE65907","GSM1610847",59,"F"
"GSE65907","GSM1610848",68,"F"
"GSE65907","GSM1610849",72,"M"
"GSE65907","GSM1610850",76,"F"
"GSE65907","GSM1610851",84,"M"
"GSE65907","GSM1610852",65,"M"
"GSE65907","GSM1610853",58,"F"
"GSE65907","GSM1610854",66,"M"
"GSE65907","GSM1610855",40,"F"
"GSE65907","GSM1610856",51,"M"
"GSE65907","GSM1610857",77,"F"
"GSE65907","GSM1610858",63,"F"
"GSE65907","GSM1610859",39,"F"
"GSE65907","GSM1610860",55,"M"
"GSE65907","GSM1610861",58,"M"
"GSE65907","GSM1610862",70,"M"
"GSE65907","GSM1610863",70,"M"
"GSE65907","GSM1610864",73,"M"
"GSE65907","GSM1610865",43,"M"
"GSE65907","GSM1610866",48,"M"
"GSE65907","GSM1610867",83,"M"
"GSE65907","GSM1610868",56,"F"
"GSE65907","GSM1610869",68,"M"
"GSE65907","GSM1610870",42,"M"
"GSE65907","GSM1610871",82,"M"
"GSE65907","GSM1610872",48,"F"
"GSE65907","GSM1610873",48,"F"
"GSE65907","GSM1610874",69,"F"
"GSE65907","GSM1610875",58,"F"
"GSE65907","GSM1610876",64,"F"
"GSE65907","GSM1610877",73,"F"
"GSE65907","GSM1610878",75,"F"
"GSE65907","GSM1610879",60,"M"
"GSE65907","GSM1610880",65,"M"
"GSE65907","GSM1610881",51,"M"
"GSE65907","GSM1610882",47,"M"
"GSE65907","GSM1610883",78,"M"
"GSE65907","GSM1610884",58,"M"
"GSE65907","GSM1610885",67,"M"
"GSE65907","GSM1610886",75,"M"
"GSE65907","GSM1610887",70,"F"
"GSE65907","GSM1610888",43,"M"
"GSE65907","GSM1610889",78,"M"
"GSE65907","GSM1610890",72,"F"
"GSE65907","GSM1610891",56,"M"
"GSE65907","GSM1610892",65,"M"
"GSE65907","GSM1610893",57,"M"
"GSE65907","GSM1610894",32,"M"
"GSE65907","GSM1610895",66,"M"
"GSE65907","GSM1610896",44,"M"
"GSE65907","GSM1610897",54,"M"
"GSE65907","GSM1610898",73,"F"
"GSE65907","GSM1610899",70,"F"
"GSE65907","GSM1610900",35,"F"
"GSE65907","GSM1610901",67,"M"
"GSE65907","GSM1610902",36,"M"
"GSE65907","GSM1610903",66,"F"
"GSE65907","GSM1610904",72,"M"
"GSE65907","GSM1610905",50,"F"
"GSE65907","GSM1610906",73,"M"
"GSE65907","GSM1610907",67,"M"
"GSE65907","GSM1610908",61,"M"
"GSE65907","GSM1610909",58,"M"
"GSE65907","GSM1610910",52,"M"
"GSE65907","GSM1610911",60,"F"
"GSE65907","GSM1610912",74,"F"
"GSE65907","GSM1610913",67,"M"
"GSE65907","GSM1610914",67,"F"
"GSE65907","GSM1610915",74,"M"
"GSE65907","GSM1610916",76,"M"
"GSE65907","GSM1610917",68,"M"
"GSE65907","GSM1610918",46,"F"
"GSE65907","GSM1610919",69,"M"
"GSE65907","GSM1610920",67,"M"
"GSE65907","GSM1610921",58,"M"
"GSE65907","GSM1610922",54,"M"
"GSE65907","GSM1610923",79,"M"
"GSE65907","GSM1610924",72,"F"
"GSE65907","GSM1610925",70,"F"
"GSE65907","GSM1610926",50,"M"
"GSE65907","GSM1610927",77,"F"
"GSE65907","GSM1610928",65,"M"
"GSE65907","GSM1610929",84,"F"
"GSE65907","GSM1610930",50,"F"
"GSE65907","GSM1610931",76,"M"
"GSE65907","GSM1610932",42,"F"
"GSE65907","GSM1610933",67,"F"
"GSE65907","GSM1610934",73,"M"
"GSE65907","GSM1610935",71,"M"
"GSE65907","GSM1610936",50,"F"
"GSE65907","GSM1610937",68,"M"
"GSE65907","GSM1610938",69,"F"
"GSE65907","GSM1610939",73,"M"
"GSE65907","GSM1610940",69,"M"
"GSE65907","GSM1610941",77,"M"
"GSE65907","GSM1610942",66,"F"
"GSE65907","GSM1610943",70,"F"
"GSE65907","GSM1610944",69,"M"
"GSE65907","GSM1610945",43,"M"
"GSE65907","GSM1610946",49,"M"
"GSE65907","GSM1610947",67,"F"
"GSE65907","GSM1610948",63,"F"
"GSE65907","GSM1610949",85,"M"
"GSE65907","GSM1610950",72,"F"
"GSE65907","GSM1610951",70,"M"
"GSE65907","GSM1610952",58,"F"
"GSE65907","GSM1610953",70,"M"
"GSE65907","GSM1610954",71,"M"
"GSE65907","GSM1610955",80,"M"
"GSE65907","GSM1610956",72,"M"
"GSE65907","GSM1610957",59,"F"
"GSE65907","GSM1610958",85,"M"
"GSE65907","GSM1610959",78,"M"
"GSE65907","GSM1610960",52,"F"
"GSE65907","GSM1610961",58,"M"
"GSE65907","GSM1610962",70,"M"
"GSE65907","GSM1610963",65,"M"
"GSE65907","GSM1610964",45,"M"
"GSE65907","GSM1610965",65,"M"
"GSE65907","GSM1610966",68,"F"
"GSE65907","GSM1610967",72,"M"
"GSE65907","GSM1610968",69,"M"
"GSE65907","GSM1610969",54,"F"
"GSE65907","GSM1610970",64,"M"
"GSE65907","GSM1610971",75,"F"
"GSE65907","GSM1610972",55,"M"
"GSE65907","GSM1610973",82,"M"
"GSE65907","GSM1610974",53,"M"
"GSE65907","GSM1610975",70,"M"
"GSE65907","GSM1610976",72,"M"
"GSE65907","GSM1610977",65,"F"
"GSE65907","GSM1610978",67,"M"
"GSE65907","GSM1610979",60,"F"
"GSE65907","GSM1610980",56,"F"
"GSE65907","GSM1610981",69,"M"
"GSE65907","GSM1610982",58,"M"
"GSE65907","GSM1610983",73,"M"
"GSE65907","GSM1610984",79,"M"
"GSE65907","GSM1610985",67,"M"
"GSE65907","GSM1610986",55,"M"
"GSE65907","GSM1610987",65,"M"
"GSE65907","GSM1610988",73,"F"
"GSE65907","GSM1610989",58,"M"
"GSE65907","GSM1610990",71,"F"
"GSE65907","GSM1610991",56,"F"
"GSE65907","GSM1610992",55,"M"
"GSE65907","GSM1610993",35,"F"
"GSE65907","GSM1610994",44,"M"
"GSE65907","GSM1610995",54,"M"
"GSE65907","GSM1610996",64,"F"
"GSE65907","GSM1610997",69,"F"
"GSE65907","GSM1610998",67,"M"
"GSE65907","GSM1610999",68,"F"
"GSE65907","GSM1611000",66,"M"
"GSE65907","GSM1611001",55,"M"
"GSE65907","GSM1611002",81,"M"
"GSE65907","GSM1611003",74,"M"
"GSE65907","GSM1611004",72,"F"
"GSE65907","GSM1611005",66,"M"
"GSE65907","GSM1611006",64,"M"
"GSE65907","GSM1611007",58,"M"
"GSE65907","GSM1611008",56,"M"
"GSE65907","GSM1611009",63,"M"
"GSE65907","GSM1611010",44,"M"
"GSE65907","GSM1611011",74,"F"
"GSE65907","GSM1611012",75,"F"
"GSE65907","GSM1611013",48,"M"
"GSE65907","GSM1611014",52,"M"
"GSE65907","GSM1611015",61,"F"
"GSE65907","GSM1611016",48,"M"
"GSE65907","GSM1611017",63,"F"
"GSE65907","GSM1611018",58,"M"
"GSE65907","GSM1611019",80,"M"
"GSE65907","GSM1611020",49,"M"
"GSE65907","GSM1611021",75,"M"
"GSE65907","GSM1611022",66,"M"
"GSE65907","GSM1611023",81,"M"
"GSE65907","GSM1611024",55,"F"
"GSE65907","GSM1611025",58,"M"
"GSE65907","GSM1611026",68,"M"
"GSE65907","GSM1611027",78,"F"
"GSE65907","GSM1611028",79,"F"
"GSE65907","GSM1611029",64,"M"
"GSE65907","GSM1611030",72,"M"
"GSE65907","GSM1611031",67,"F"
"GSE65907","GSM1611032",49,"M"
"GSE65907","GSM1611033",42,"M"
"GSE65907","GSM1611034",74,"M"
